hgnc_id	gene	source_id	source_group_id	membership	membership_column	source_symbols
HGNC:9644	PTPN11	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PTPN11
HGNC:9644	PTPN11	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	PTPN11
HGNC:9644	PTPN11	sierant_dominant60	sierant2025	1	Sierant dominant 60	PTPN11
HGNC:9644	PTPN11	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PTPN11
HGNC:9644	PTPN11	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PTPN11
HGNC:5181	HRG	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HRG
HGNC:5181	HRG	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	HRG
HGNC:10477	RXRA	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RXRA
HGNC:10477	RXRA	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RXRA
HGNC:10477	RXRA	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RXRA
HGNC:6347	KLF2	sierant_dominant60	sierant2025	1	Sierant dominant 60	KLF2
HGNC:30497	KIF7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KIF7
HGNC:30497	KIF7	dong_recessive108	dong2025	1	Dong recessive 108	KIF7
HGNC:30497	KIF7	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	KIF7
HGNC:2488	NKX2-5	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	NKX2-5
HGNC:2488	NKX2-5	griffin2023_table1_isolated	griffin2023	1	Griffin_2023_table1_isolated.csv	NKX2-5
HGNC:2488	NKX2-5	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NKX2-5
HGNC:2488	NKX2-5	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	NKX2-5
HGNC:2488	NKX2-5	griffin2023_supp4_lof	griffin2023	1	Griffin_2023_Supp_Table_4_Curated_LoF_Variants.csv	NKX2-5
HGNC:2488	NKX2-5	sierant_dominant60	sierant2025	1	Sierant dominant 60	NKX2-5
HGNC:2488	NKX2-5	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	NKX2-5
HGNC:2488	NKX2-5	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NKX2-5
HGNC:7809	NGFR	sierant_dominant60	sierant2025	1	Sierant dominant 60	NGFR
HGNC:7559	MYCN	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MYCN
HGNC:7559	MYCN	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MYCN
HGNC:7559	MYCN	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MYCN
HGNC:7559	MYCN	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MYCN
HGNC:7559	MYCN	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MYCN
HGNC:9388	PRKAR1A	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PRKAR1A
HGNC:9388	PRKAR1A	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PRKAR1A
HGNC:9388	PRKAR1A	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PRKAR1A
HGNC:9388	PRKAR1A	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PRKAR1A
HGNC:12665	VCL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	VCL
HGNC:12665	VCL	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	VCL
HGNC:12665	VCL	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	VCL
HGNC:12665	VCL	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	VCL
HGNC:29659	MESP2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MESP2
HGNC:25583	ODAD2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	ARMC4
HGNC:25583	ODAD2	dong_recessive108	dong2025	1	Dong recessive 108	ARMC4
HGNC:25583	ODAD2	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	ARMC4
HGNC:6697	LRP5	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	LRP5
HGNC:6697	LRP5	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	LRP5
HGNC:15924	SALL4	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	SALL4
HGNC:15924	SALL4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SALL4
HGNC:15924	SALL4	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SALL4
HGNC:15924	SALL4	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SALL4
HGNC:15924	SALL4	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SALL4
HGNC:8803	PDGFRA	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PDGFRA
HGNC:8803	PDGFRA	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PDGFRA
HGNC:8803	PDGFRA	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PDGFRA
HGNC:8803	PDGFRA	dong_recessive108	dong2025	1	Dong recessive 108	PDGFRA
HGNC:8803	PDGFRA	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PDGFRA
HGNC:8803	PDGFRA	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PDGFRA
HGNC:15979	TP63	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TP63
HGNC:15979	TP63	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	TP63
HGNC:15979	TP63	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	TP63
HGNC:7568	MYH10	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MYH10
HGNC:7568	MYH10	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MYH10
HGNC:7568	MYH10	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MYH10
HGNC:4451	GPC3	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	GPC3
HGNC:4451	GPC3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	GPC3
HGNC:4451	GPC3	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	GPC3
HGNC:4451	GPC3	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	GPC3
HGNC:4451	GPC3	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	GPC3
HGNC:4451	GPC3	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	GPC3
HGNC:11470	SUPT6H	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SUPT6H
HGNC:7392	MSX2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MSX2
HGNC:7392	MSX2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MSX2
HGNC:7392	MSX2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MSX2
HGNC:7392	MSX2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MSX2
HGNC:7392	MSX2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MSX2
HGNC:10397	RPS17	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RPS17
HGNC:10397	RPS17	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RPS17
HGNC:10397	RPS17	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RPS17
HGNC:10397	RPS17	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RPS17
HGNC:6742	LZTR1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	LZTR1
HGNC:6742	LZTR1	sierant_dominant60	sierant2025	1	Sierant dominant 60	LZTR1
HGNC:6742	LZTR1	dong_recessive108	dong2025	1	Dong recessive 108	LZTR1
HGNC:6742	LZTR1	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	LZTR1
HGNC:6742	LZTR1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	LZTR1
HGNC:9811	RAD21	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	RAD21
HGNC:9811	RAD21	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RAD21
HGNC:9811	RAD21	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RAD21
HGNC:9811	RAD21	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	RAD21
HGNC:9811	RAD21	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RAD21
HGNC:9811	RAD21	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RAD21
HGNC:14067	HDAC7	sierant_dominant60	sierant2025	1	Sierant dominant 60	HDAC7
HGNC:8858	PEX3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PEX3
HGNC:8858	PEX3	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PEX3
HGNC:10023	RIT1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	RIT1
HGNC:10023	RIT1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	RIT1
HGNC:10023	RIT1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RIT1
HGNC:10023	RIT1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RIT1
HGNC:10023	RIT1	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	RIT1
HGNC:10023	RIT1	sierant_dominant60	sierant2025	1	Sierant dominant 60	RIT1
HGNC:10023	RIT1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RIT1
HGNC:10023	RIT1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RIT1
HGNC:22962	MED13L	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	MED13L
HGNC:22962	MED13L	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MED13L
HGNC:22962	MED13L	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MED13L
HGNC:22962	MED13L	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MED13L
HGNC:22962	MED13L	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MED13L
HGNC:22962	MED13L	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MED13L
HGNC:6773	SMAD7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SMAD7
HGNC:6773	SMAD7	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SMAD7
HGNC:6773	SMAD7	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SMAD7
HGNC:6773	SMAD7	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SMAD7
HGNC:11772	TGFBR1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	TGFBR1
HGNC:11772	TGFBR1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	TGFBR1
HGNC:11772	TGFBR1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TGFBR1
HGNC:11772	TGFBR1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	TGFBR1
HGNC:11772	TGFBR1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	TGFBR1
HGNC:11772	TGFBR1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	TGFBR1
HGNC:951	NKX3-2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	NKX3-2
HGNC:951	NKX3-2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	NKX3-2
HGNC:5321	HYAL2	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	HYAL2
HGNC:7576	MYH6	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	MYH6
HGNC:7576	MYH6	griffin2023_table1_isolated	griffin2023	1	Griffin_2023_table1_isolated.csv	MYH6
HGNC:7576	MYH6	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MYH6
HGNC:7576	MYH6	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MYH6
HGNC:7576	MYH6	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	MYH6
HGNC:7576	MYH6	sierant_dominant60	sierant2025	1	Sierant dominant 60	MYH6
HGNC:7576	MYH6	dong_recessive108	dong2025	1	Dong recessive 108	MYH6
HGNC:7576	MYH6	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	MYH6
HGNC:7576	MYH6	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MYH6
HGNC:5104	HOXA3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HOXA3
HGNC:6263	KCNJ2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	KCNJ2
HGNC:6263	KCNJ2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	KCNJ2
HGNC:6263	KCNJ2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	KCNJ2
HGNC:6263	KCNJ2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	KCNJ2
HGNC:4807	HAND1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	HAND1
HGNC:4807	HAND1	griffin2023_table1_isolated	griffin2023	1	Griffin_2023_table1_isolated.csv	HAND1
HGNC:4807	HAND1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	HAND1
HGNC:4807	HAND1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	HAND1
HGNC:4807	HAND1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	HAND1
HGNC:11117	SMN1	dong_recessive108	dong2025	1	Dong recessive 108	SMN1
HGNC:16259	MAML2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MAML2
HGNC:16259	MAML2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MAML2
HGNC:16259	MAML2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MAML2
HGNC:16259	MAML2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MAML2
HGNC:16808	UBR1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	UBR1
HGNC:16808	UBR1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	UBR1
HGNC:16808	UBR1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	UBR1
HGNC:16808	UBR1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	UBR1
HGNC:16808	UBR1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	UBR1
HGNC:16808	UBR1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	UBR1
HGNC:9949	RECQL4	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	RECQL4
HGNC:9949	RECQL4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RECQL4
HGNC:9949	RECQL4	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RECQL4
HGNC:11291	SRF	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SRF
HGNC:11291	SRF	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SRF
HGNC:8918	PHEX	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PHEX
HGNC:8918	PHEX	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PHEX
HGNC:19412	ZMYND10	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	ZMYND10
HGNC:19412	ZMYND10	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	ZMYND10
HGNC:19412	ZMYND10	dong_recessive108	dong2025	1	Dong recessive 108	ZMYND10
HGNC:19412	ZMYND10	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	ZMYND10
HGNC:7183	MNDA	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MNDA
HGNC:11183	SON	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	SON
HGNC:11183	SON	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	SON
HGNC:11183	SON	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SON
HGNC:11183	SON	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SON
HGNC:11183	SON	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SON
HGNC:18179	VPS33A	dong_recessive108	dong2025	1	Dong recessive 108	VPS33A
HGNC:18179	VPS33A	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	VPS33A
HGNC:30412	SETD7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SETD7
HGNC:18510	GPRC6A	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	GPRC6A
HGNC:11195	SOX2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SOX2
HGNC:11195	SOX2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SOX2
HGNC:9081	PLOD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PLOD1
HGNC:9081	PLOD1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PLOD1
HGNC:6132	ISL1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	ISL1
HGNC:6132	ISL1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	ISL1
HGNC:6132	ISL1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	ISL1
HGNC:6132	ISL1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	ISL1
HGNC:10896	SKI	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SKI
HGNC:10896	SKI	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SKI
HGNC:10896	SKI	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SKI
HGNC:10896	SKI	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	SKI
HGNC:10896	SKI	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	SKI
HGNC:9407	PRKD1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PRKD1
HGNC:9407	PRKD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	PRKD1
HGNC:9407	PRKD1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	PRKD1
HGNC:9407	PRKD1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	PRKD1
HGNC:9407	PRKD1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	PRKD1
HGNC:9407	PRKD1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	PRKD1
HGNC:3122	LEFTY2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	LEFTY2
HGNC:3122	LEFTY2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	LEFTY2
HGNC:3122	LEFTY2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	LEFTY2
HGNC:10727	SEMA3E	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	SEMA3E
HGNC:10727	SEMA3E	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	SEMA3E
HGNC:10727	SEMA3E	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	SEMA3E
HGNC:7985	NR6A1	sierant_dominant60	sierant2025	1	Sierant dominant 60	NR6A1
HGNC:28484	METTL16	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	METTL16
HGNC:29658	MESP1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	MESP1
HGNC:29658	MESP1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MESP1
HGNC:29658	MESP1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	MESP1
HGNC:29658	MESP1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	MESP1
HGNC:29658	MESP1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	MESP1
HGNC:9965	RERE	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	RERE
HGNC:9965	RERE	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RERE
HGNC:9067	PLD1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	PLD1
HGNC:9067	PLD1	dong_recessive108	dong2025	1	Dong recessive 108	PLD1
HGNC:9067	PLD1	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	PLD1
HGNC:11957	MED12	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	MED12
HGNC:11957	MED12	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	MED12
HGNC:11957	MED12	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	MED12
HGNC:9829	RAF1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	RAF1
HGNC:9829	RAF1	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	RAF1
HGNC:9829	RAF1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	RAF1
HGNC:9829	RAF1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	RAF1
HGNC:9829	RAF1	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	RAF1
HGNC:9829	RAF1	sierant_dominant60	sierant2025	1	Sierant dominant 60	RAF1
HGNC:9829	RAF1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	RAF1
HGNC:9829	RAF1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	RAF1
